target,source,value
electricity,pv,0
electricity,pv,0
electricity,pv,0
electricity,pv,0
electricity,pv,-111061.627
electricity,pv,0
electricity,pv,0
electricity,pv,0
electricity,pv,0
electricity,pv,-3794580.175
electricity,pv,0
electricity,pv,0
electricity,pv,0
electricity,pv,0
electricity,pv,-1263030.806
electricity,pv,0
electricity,pv,0
electricity,pv,0
electricity,pv,0
electricity,pv,-527567.196
electricity,pv,0
electricity,pv,0
electricity,pv,0
electricity,pv,0
electricity,pv,-3929.204
electricity,pv,0
electricity,pv,0
electricity,pv,0
electricity,pv,0
electricity,pv,-200199.78
electricity,pv,0
electricity,pv,0
electricity,pv,0
electricity,pv,0
electricity,pv,0
electricity,pv,0
electricity,pv,0
electricity,pv,0
electricity,pv,0
electricity,pv,-40784.943
electricity,pv,0
electricity,pv,0
electricity,pv,0
electricity,pv,0
electricity,pv,-17565781.98
electricity,pv,0
electricity,pv,0
electricity,pv,0
electricity,pv,0
electricity,pv,-3956410.197
electricity,pv,0
electricity,pv,0
electricity,pv,0
electricity,pv,0
electricity,pv,-573482.343
electricity,pv,0
electricity,pv,0
electricity,pv,0
electricity,pv,0
electricity,pv,-534305.78
electricity,range_oven,415747.875
electricity,range_oven,988390.538
electricity,range_oven,2224857.083
electricity,range_oven,625268.741
electricity,range_oven,9313843.431
electricity,range_oven,106550.361
electricity,range_oven,262146.756
electricity,range_oven,468874.619
electricity,range_oven,118519.381
electricity,range_oven,2092510.408
electricity,range_oven,121912.553
electricity,range_oven,114970.593
electricity,range_oven,215233.704
electricity,range_oven,45993.098
electricity,range_oven,1259985.17
electricity,range_oven,12691.44
electricity,range_oven,12913.292
electricity,range_oven,15864.81
electricity,range_oven,2870.924
electricity,range_oven,172946.167
electricity,range_oven,82310.452
electricity,range_oven,115690.369
electricity,range_oven,314665.337
electricity,range_oven,90853.468
electricity,range_oven,1831335.497
electricity,range_oven,85139.171
electricity,range_oven,125107.902
electricity,range_oven,517314.556
electricity,range_oven,185650.499
electricity,range_oven,2053078.557
electricity,range_oven,229016.207
electricity,range_oven,288917.878
electricity,range_oven,517449.947
electricity,range_oven,161667.641
electricity,range_oven,3301236.506
electricity,range_oven,38552.904
electricity,range_oven,30560.566
electricity,range_oven,117372.302
electricity,range_oven,24563.157
electricity,range_oven,485329.651
electricity,range_oven,215926.216
electricity,range_oven,551588.121
electricity,range_oven,698115.415
electricity,range_oven,428952.202
electricity,range_oven,3666650.321
electricity,range_oven,78301.832
electricity,range_oven,81865.589
electricity,range_oven,79212.698
electricity,range_oven,14733.561
electricity,range_oven,610659.704
electricity,range_oven,51634.427
electricity,range_oven,933155.683
electricity,range_oven,2331393.216
electricity,range_oven,784913.308
electricity,range_oven,2755966.821
electricity,range_oven,60197.372
electricity,range_oven,709140.454
electricity,range_oven,855695.875
electricity,range_oven,202580.341
electricity,range_oven,3029139.118
electricity,range_oven,96164.207
electricity,range_oven,111219.272
electricity,range_oven,106729.138
electricity,range_oven,29985.557
electricity,range_oven,823698.863
electricity,range_oven,4156.918
electricity,range_oven,3579.863
electricity,range_oven,4118.82
electricity,range_oven,389.491
electricity,range_oven,25988.072
electricity,range_oven,59924.802
electricity,range_oven,24661.928
electricity,range_oven,62733.016
electricity,range_oven,8124.514
electricity,range_oven,393884.167
electricity,range_oven,167083.867
electricity,range_oven,47385.186
electricity,range_oven,90053.098
electricity,range_oven,11824.828
electricity,range_oven,674127.148
electricity,range_oven,346667.212
electricity,range_oven,158068.725
electricity,range_oven,316036.03
electricity,range_oven,58343.4
electricity,range_oven,2087140.723
electricity,range_oven,589858.379
electricity,range_oven,327816.9
electricity,range_oven,577498.434
electricity,range_oven,153913.55
electricity,range_oven,3787288.199
electricity,range_oven,71928.413
electricity,range_oven,20158.008
electricity,range_oven,44711.783
electricity,range_oven,9640.568
electricity,range_oven,409690.964
electricity,range_oven,50812.935
electricity,range_oven,144625.845
electricity,range_oven,778291.053
electricity,range_oven,211825.281
electricity,range_oven,1095632.942
electricity,range_oven,953767.84
electricity,range_oven,520605.457
electricity,range_oven,1408635.157
electricity,range_oven,476993.573
electricity,range_oven,5969141.553
electricity,range_oven,270533.522
electricity,range_oven,87045.312
electricity,range_oven,165412.794
electricity,range_oven,56701.035
electricity,range_oven,1070544.606
electricity,range_oven,746095.701
electricity,range_oven,306635.202
electricity,range_oven,994363.817
electricity,range_oven,264072.808
electricity,range_oven,4500030.484
electricity,range_oven,762066.592
electricity,range_oven,499933.992
electricity,range_oven,2033976.613
electricity,range_oven,1364272.77
electricity,range_oven,7384008.476
electricity,range_oven,87052.341
electricity,range_oven,45619.142
electricity,range_oven,111299.873
electricity,range_oven,20436.72
electricity,range_oven,619027.745
electricity,range_oven,755417.416
electricity,range_oven,495165.154
electricity,range_oven,1556513.262
electricity,range_oven,232487.353
electricity,range_oven,5535839.047
electricity,range_oven,29641.782
electricity,range_oven,13291.063
electricity,range_oven,19590.626
electricity,range_oven,6952.229
electricity,range_oven,154465.111
electricity,range_oven,337684.876
electricity,range_oven,220851.865
electricity,range_oven,900256.956
electricity,range_oven,118043.439
electricity,range_oven,2914894.799
electricity,range_oven,24960.268
electricity,range_oven,9305.59
electricity,range_oven,23593.681
electricity,range_oven,3468.787
electricity,range_oven,172451.462
electricity,range_oven,316845.782
electricity,range_oven,158452.073
electricity,range_oven,325112.162
electricity,range_oven,49570.906
electricity,range_oven,2200606.424
electricity,range_oven,22881.518
electricity,range_oven,19993.302
electricity,range_oven,38186.568
electricity,range_oven,11044.968
electricity,range_oven,224755.263
electricity,range_oven,659.996
electricity,range_oven,28.428
electricity,range_oven,416.454
electricity,range_oven,345.531
electricity,range_oven,5823.027
electricity,range_oven,267712.733
electricity,range_oven,248222.947
electricity,range_oven,754323.432
electricity,range_oven,279841.482
electricity,range_oven,3377403.093
electricity,range_oven,130646.352
electricity,range_oven,78387.112
electricity,range_oven,97295.168
electricity,range_oven,51901.116
electricity,range_oven,900581.601
electricity,range_oven,180942.32
electricity,range_oven,125437.908
electricity,range_oven,467164.55
electricity,range_oven,133269.335
electricity,range_oven,1705734.925
electricity,range_oven,98149.769
electricity,range_oven,93157.012
electricity,range_oven,215925.049
electricity,range_oven,44880.6
electricity,range_oven,723019.893
electricity,range_oven,64409.385
electricity,range_oven,23578.151
electricity,range_oven,48483.038
electricity,range_oven,14836.722
electricity,range_oven,288305.085
electricity,range_oven,9840.153
electricity,range_oven,6146.578
electricity,range_oven,12125.81
electricity,range_oven,9404.059
electricity,range_oven,85946.581
electricity,range_oven,141667.878
electricity,range_oven,72292.115
electricity,range_oven,139428.239
electricity,range_oven,35806.827
electricity,range_oven,823964.074
electricity,range_oven,15533.939
electricity,range_oven,2275.696
electricity,range_oven,3357.422
electricity,range_oven,1167.302
electricity,range_oven,57321.171
electricity,range_oven,2711.788
electricity,range_oven,2484.07
electricity,range_oven,3855.349
electricity,range_oven,1114.549
electricity,range_oven,21981.496
electricity,range_oven,220492.892
electricity,range_oven,416288.312
electricity,range_oven,1261571.51
electricity,range_oven,367132.681
electricity,range_oven,3679997.51
electricity,range_oven,53026.222
electricity,range_oven,159156.586
electricity,range_oven,414900.37
electricity,range_oven,171778.866
electricity,range_oven,1068837.788
electricity,range_oven,348284.081
electricity,range_oven,340513.941
electricity,range_oven,1073058.911
electricity,range_oven,238369.312
electricity,range_oven,3490773.365
electricity,range_oven,13073.313
electricity,range_oven,4640.488
electricity,range_oven,5967.516
electricity,range_oven,3309.652
electricity,range_oven,114793.567
electricity,refrigerator,1126822.388
electricity,refrigerator,2821454.012
electricity,refrigerator,5164089.112
electricity,refrigerator,1854700.022
electricity,refrigerator,27681290.06
electricity,refrigerator,317988.728
electricity,refrigerator,613535.824
electricity,refrigerator,908218.315
electricity,refrigerator,278779.366
electricity,refrigerator,5691139.844
electricity,refrigerator,298219.64
electricity,refrigerator,290854.741
electricity,refrigerator,449668.121
electricity,refrigerator,107885.878
electricity,refrigerator,3381077.527
electricity,refrigerator,53216.121
electricity,refrigerator,29520.448
electricity,refrigerator,33292.858
electricity,refrigerator,9318.777
electricity,refrigerator,693609.738
electricity,refrigerator,201495.668
electricity,refrigerator,249293.76
electricity,refrigerator,590891.655
electricity,refrigerator,208444.396
electricity,refrigerator,4198173.047
electricity,refrigerator,225944.829
electricity,refrigerator,262223.757
electricity,refrigerator,997890.688
electricity,refrigerator,436603.373
electricity,refrigerator,4915161.057
electricity,refrigerator,474096.504
electricity,refrigerator,598628.184
electricity,refrigerator,953729.582
electricity,refrigerator,326979.877
electricity,refrigerator,7157924.901
electricity,refrigerator,109656.604
electricity,refrigerator,63937.818
electricity,refrigerator,223276.965
electricity,refrigerator,54369.352
electricity,refrigerator,1340995.728
electricity,refrigerator,609053.046
electricity,refrigerator,1780566.845
electricity,refrigerator,1846370.882
electricity,refrigerator,1423951.613
electricity,refrigerator,12166369.01
electricity,refrigerator,265535.194
electricity,refrigerator,290763.593
electricity,refrigerator,195104.939
electricity,refrigerator,58026.005
electricity,refrigerator,2158110.887
electricity,refrigerator,145973.957
electricity,refrigerator,3097870.612
electricity,refrigerator,6354043.285
electricity,refrigerator,2708734.017
electricity,refrigerator,9034751.826
electricity,refrigerator,136069.628
electricity,refrigerator,2107479.573
electricity,refrigerator,2066548.023
electricity,refrigerator,628025.042
electricity,refrigerator,7695813.353
electricity,refrigerator,215764.704
electricity,refrigerator,281059.135
electricity,refrigerator,251876.296
electricity,refrigerator,93703.581
electricity,refrigerator,2342757.331
electricity,refrigerator,7551.56
electricity,refrigerator,7245.3
electricity,refrigerator,4924.47
electricity,refrigerator,1356.04
electricity,refrigerator,86649.377
electricity,refrigerator,115666.319
electricity,refrigerator,54404.225
electricity,refrigerator,153477.432
electricity,refrigerator,14612.225
electricity,refrigerator,906059.282
electricity,refrigerator,351918.731
electricity,refrigerator,96492.723
electricity,refrigerator,180921.775
electricity,refrigerator,25969.311
electricity,refrigerator,1685201.772
electricity,refrigerator,702086.645
electricity,refrigerator,309626.222
electricity,refrigerator,633853.219
electricity,refrigerator,117926.49
electricity,refrigerator,5027609.2
electricity,refrigerator,1096729.014
electricity,refrigerator,575319.35
electricity,refrigerator,987785.302
electricity,refrigerator,286061.613
electricity,refrigerator,7813013.714
electricity,refrigerator,154416.16
electricity,refrigerator,55852.582
electricity,refrigerator,83548.367
electricity,refrigerator,23602.764
electricity,refrigerator,988935.062
electricity,refrigerator,105790.709
electricity,refrigerator,250621.091
electricity,refrigerator,1571586.975
electricity,refrigerator,379067.966
electricity,refrigerator,2113276.281
electricity,refrigerator,1952330.299
electricity,refrigerator,1007494.374
electricity,refrigerator,3053614.448
electricity,refrigerator,962889.989
electricity,refrigerator,12285187.38
electricity,refrigerator,544206.4
electricity,refrigerator,169344.303
electricity,refrigerator,410473.094
electricity,refrigerator,135635.896
electricity,refrigerator,2356921.752
electricity,refrigerator,1408760.166
electricity,refrigerator,592523.497
electricity,refrigerator,1880741.079
electricity,refrigerator,556280.976
electricity,refrigerator,10963019.02
electricity,refrigerator,1462837.908
electricity,refrigerator,930954.202
electricity,refrigerator,3524745.277
electricity,refrigerator,2715351.328
electricity,refrigerator,15608159.08
electricity,refrigerator,165197.069
electricity,refrigerator,103250.064
electricity,refrigerator,230221.28
electricity,refrigerator,45470.545
electricity,refrigerator,1562819.718
electricity,refrigerator,1355047.298
electricity,refrigerator,941415.376
electricity,refrigerator,2820137.449
electricity,refrigerator,451944.753
electricity,refrigerator,12605593.36
electricity,refrigerator,64281.014
electricity,refrigerator,25835.083
electricity,refrigerator,33762.652
electricity,refrigerator,9983.756
electricity,refrigerator,338765.193
electricity,refrigerator,663166.562
electricity,refrigerator,391925.532
electricity,refrigerator,1556937.838
electricity,refrigerator,217855.192
electricity,refrigerator,6740080.64
electricity,refrigerator,46793.764
electricity,refrigerator,21829.976
electricity,refrigerator,44019.548
electricity,refrigerator,9166.674
electricity,refrigerator,444681.951
electricity,refrigerator,710344.814
electricity,refrigerator,334895.682
electricity,refrigerator,620594.398
electricity,refrigerator,119890.359
electricity,refrigerator,5703229.628
electricity,refrigerator,54286.702
electricity,refrigerator,39367.635
electricity,refrigerator,66782.368
electricity,refrigerator,23890.853
electricity,refrigerator,555259.393
electricity,refrigerator,4421.268
electricity,refrigerator,434.038
electricity,refrigerator,434.038
electricity,refrigerator,434.038
electricity,refrigerator,19705.509
electricity,refrigerator,600824.764
electricity,refrigerator,496307.724
electricity,refrigerator,1417541.311
electricity,refrigerator,557308.172
electricity,refrigerator,7372613.518
electricity,refrigerator,280550.687
electricity,refrigerator,177387.932
electricity,refrigerator,250189.964
electricity,refrigerator,112976.223
electricity,refrigerator,2143620.862
electricity,refrigerator,448176.422
electricity,refrigerator,250498.874
electricity,refrigerator,864133.984
electricity,refrigerator,299540.821
electricity,refrigerator,4182386.782
electricity,refrigerator,291168.057
electricity,refrigerator,206161.637
electricity,refrigerator,509705.431
electricity,refrigerator,124655.103
electricity,refrigerator,2204841.917
electricity,refrigerator,178197.398
electricity,refrigerator,78186.643
electricity,refrigerator,123625.233
electricity,refrigerator,43998.45
electricity,refrigerator,1009574.591
electricity,refrigerator,34232.744
electricity,refrigerator,16927.483
electricity,refrigerator,57821.721
electricity,refrigerator,32915.389
electricity,refrigerator,249123.866
electricity,refrigerator,237563.617
electricity,refrigerator,116003.335
electricity,refrigerator,225517.493
electricity,refrigerator,60428.301
electricity,refrigerator,1715896.275
electricity,refrigerator,26287.289
electricity,refrigerator,3530.332
electricity,refrigerator,6442.578
electricity,refrigerator,2170.19
electricity,refrigerator,141061.527
electricity,refrigerator,12345.907
electricity,refrigerator,12020.893
electricity,refrigerator,15620.094
electricity,refrigerator,2600.126
electricity,refrigerator,100226.484
electricity,refrigerator,890591.668
electricity,refrigerator,1637799.071
electricity,refrigerator,4985101.343
electricity,refrigerator,1583731.834
electricity,refrigerator,16252186.55
electricity,refrigerator,205986.975
electricity,refrigerator,651000.821
electricity,refrigerator,1606045.396
electricity,refrigerator,678249.498
electricity,refrigerator,4584963.774
electricity,refrigerator,535979.901
electricity,refrigerator,527258.668
electricity,refrigerator,1598131.594
electricity,refrigerator,402487.878
electricity,refrigerator,6559304.756
electricity,refrigerator,50530.124
electricity,refrigerator,21056.854
electricity,refrigerator,34615.78
electricity,refrigerator,14519.91
electricity,refrigerator,494736.729
electricity,well_pump,73860.334
electricity,well_pump,169303.056
electricity,well_pump,320044.234
electricity,well_pump,137986.101
electricity,well_pump,2021434.769
electricity,well_pump,18743.356
electricity,well_pump,42093.8
electricity,well_pump,60399.616
electricity,well_pump,18361.199
electricity,well_pump,377455.01
electricity,well_pump,14571.781
electricity,well_pump,13046.937
electricity,well_pump,20441.417
electricity,well_pump,8550.646
electricity,well_pump,232909.718
electricity,well_pump,1794.474
electricity,well_pump,2647.605
electricity,well_pump,1441.029
electricity,well_pump,0
electricity,well_pump,28937.542
electricity,well_pump,13449.617
electricity,well_pump,15692.2
electricity,well_pump,38651.69
electricity,well_pump,16730.255
electricity,well_pump,280473.406
electricity,well_pump,17199.753
electricity,well_pump,17124.143
electricity,well_pump,66244.336
electricity,well_pump,32231.087
electricity,well_pump,368368.359
electricity,well_pump,29853.092
electricity,well_pump,34421.783
electricity,well_pump,59750.174
electricity,well_pump,23232.334
electricity,well_pump,492713.418
electricity,well_pump,3711.16
electricity,well_pump,3560.52
electricity,well_pump,14422.617
electricity,well_pump,4957.299
electricity,well_pump,96782.315
electricity,well_pump,36543.897
electricity,well_pump,109835.128
electricity,well_pump,117972.845
electricity,well_pump,92721.848
electricity,well_pump,876079.098
electricity,well_pump,9760.144
electricity,well_pump,16389.417
electricity,well_pump,10132.348
electricity,well_pump,3198.87
electricity,well_pump,138555.212
electricity,well_pump,10728.449
electricity,well_pump,214055.011
electricity,well_pump,451567.477
electricity,well_pump,197864.033
electricity,well_pump,677613.412
electricity,well_pump,7953.362
electricity,well_pump,138468.464
electricity,well_pump,132828.033
electricity,well_pump,49778.423
electricity,well_pump,564202.534
electricity,well_pump,16952.105
electricity,well_pump,13019.095
electricity,well_pump,13619.31
electricity,well_pump,4876.41
electricity,well_pump,132922.072
electricity,well_pump,327.067
electricity,well_pump,258.196
electricity,well_pump,245.887
electricity,well_pump,0
electricity,well_pump,2805.864
electricity,well_pump,7820.016
electricity,well_pump,3378.816
electricity,well_pump,6281.394
electricity,well_pump,276.366
electricity,well_pump,59445.368
electricity,well_pump,23190.711
electricity,well_pump,6002.389
electricity,well_pump,10650.208
electricity,well_pump,2312.625
electricity,well_pump,110767.667
electricity,well_pump,42377.778
electricity,well_pump,19678.557
electricity,well_pump,32848.879
electricity,well_pump,5741.558
electricity,well_pump,355851.001
electricity,well_pump,72745.795
electricity,well_pump,40972.507
electricity,well_pump,68451.754
electricity,well_pump,20318.622
electricity,well_pump,559265.48
electricity,well_pump,8059.744
electricity,well_pump,2346.035
electricity,well_pump,5159.519
electricity,well_pump,2037.724
electricity,well_pump,53979.295
electricity,well_pump,7415.282
electricity,well_pump,13132.81
electricity,well_pump,86991.701
electricity,well_pump,27859.636
electricity,well_pump,145384.054
electricity,well_pump,109372.925
electricity,well_pump,57031.631
electricity,well_pump,162905.048
electricity,well_pump,66178.394
electricity,well_pump,858033.829
electricity,well_pump,36464.774
electricity,well_pump,8963.285
electricity,well_pump,19636.357
electricity,well_pump,8526.025
electricity,well_pump,157935.995
electricity,well_pump,91541.903
electricity,well_pump,42269.35
electricity,well_pump,132032.055
electricity,well_pump,42198.731
electricity,well_pump,777349.027
electricity,well_pump,94365.345
electricity,well_pump,63724.791
electricity,well_pump,231486.602
electricity,well_pump,185681.953
electricity,well_pump,1120480.673
electricity,well_pump,7907.643
electricity,well_pump,9683.951
electricity,well_pump,13652.133
electricity,well_pump,3643.167
electricity,well_pump,114336.106
electricity,well_pump,98468.352
electricity,well_pump,54219.329
electricity,well_pump,186079.349
electricity,well_pump,34453.152
electricity,well_pump,929694.111
electricity,well_pump,6403.308
electricity,well_pump,1596.359
electricity,well_pump,3546.747
electricity,well_pump,747.332
electricity,well_pump,23189.25
electricity,well_pump,45293.256
electricity,well_pump,28975.941
electricity,well_pump,98870.474
electricity,well_pump,10549.095
electricity,well_pump,496592.489
electricity,well_pump,2559.39
electricity,well_pump,852.545
electricity,well_pump,2284.489
electricity,well_pump,632.448
electricity,well_pump,24933.606
electricity,well_pump,48430.282
electricity,well_pump,23573.471
electricity,well_pump,41353.509
electricity,well_pump,9659.041
electricity,well_pump,375955.085
electricity,well_pump,3726.399
electricity,well_pump,2188.655
electricity,well_pump,2874.15
electricity,well_pump,2593.092
electricity,well_pump,43283.08
electricity,well_pump,402.387
electricity,well_pump,0
electricity,well_pump,0
electricity,well_pump,0
electricity,well_pump,1432.825
electricity,well_pump,35919.659
electricity,well_pump,24949.728
electricity,well_pump,86578.483
electricity,well_pump,46687.697
electricity,well_pump,552558.546
electricity,well_pump,19693.782
electricity,well_pump,12134.61
electricity,well_pump,9877.378
electricity,well_pump,5944.655
electricity,well_pump,138350.916
electricity,well_pump,30012.234
electricity,well_pump,16479.681
electricity,well_pump,54845.034
electricity,well_pump,24066.416
electricity,well_pump,319154.977
electricity,well_pump,18806.073
electricity,well_pump,17703.838
electricity,well_pump,27953.411
electricity,well_pump,11148.424
electricity,well_pump,161981.262
electricity,well_pump,10788.533
electricity,well_pump,5229.561
electricity,well_pump,6514.388
electricity,well_pump,4663.933
electricity,well_pump,69716.043
electricity,well_pump,1076.743
electricity,well_pump,0
electricity,well_pump,1242.036
electricity,well_pump,2100.735
electricity,well_pump,15520.75
electricity,well_pump,18013.026
electricity,well_pump,8410.843
electricity,well_pump,14539.551
electricity,well_pump,6646.852
electricity,well_pump,126539.588
electricity,well_pump,1429.894
electricity,well_pump,786.31
electricity,well_pump,1092.57
electricity,well_pump,300.984
electricity,well_pump,7536.909
electricity,well_pump,932.259
electricity,well_pump,625.413
electricity,well_pump,880.385
electricity,well_pump,0
electricity,well_pump,2822.567
electricity,well_pump,64536.586
electricity,well_pump,118071.305
electricity,well_pump,341453.318
electricity,well_pump,133979.794
electricity,well_pump,1218638.71
electricity,well_pump,15094.329
electricity,well_pump,52562.879
electricity,well_pump,113736.197
electricity,well_pump,45428.948
electricity,well_pump,359885.707
electricity,well_pump,38404.915
electricity,well_pump,32841.547
electricity,well_pump,118251.257
electricity,well_pump,27051.34
electricity,well_pump,480125.425
electricity,well_pump,3789.115
electricity,well_pump,2370.36
electricity,well_pump,1305.046
electricity,well_pump,1349.299
electricity,well_pump,22488.51
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
